STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WV03,WV20
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/5/2006,,,17,1125,1125,0,,0,0,,75,49,,,10,20,,,0,,30,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/6/2006,,,10.74,1407,1406,0,,0,0,,72,43,,,340,340,,,0,,21,28,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/7/2006,,,11.41,1701,1700,0,,0,0,,79,37,,,160,170,,,0,,21,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/8/2006,,,15.43,1100,1100,0,,0,0,,82,51,,,180,180,,,0,,29.1,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/9/2006,,,12.97,1235,1235,0,,0,0,,81,55,,,170,170,,,0,,28,31.1,,,1,,,,,,,,,,,,,,,,,,1,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/10/2006,,,10.96,623,623,0.03,,0,0,,68,46,,,10,20,,,0,,23.9,28,,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/11/2006,,,7.16,1748,1432,0,,0,0,,77,40,,,150,190,,,0,,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/12/2006,,,11.63,1658,1201,0,,0,0,,80,58,,,150,180,,,0,,23.9,30,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/13/2006,,,13.65,1432,1017,0,,0,0,,73,50,,,340,10,,,0,,25.9,32,,,1,,,,,,,,,,,,,,,,,,1,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/14/2006,,,7.83,1614,1622,0,,0,0,,70,34,,,90,110,,,0,,15,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/15/2006,,,14.09,1702,1143,0,,0,0,,78,46,,,160,180,,,0,,28,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/16/2006,,,16.11,2040,2039,0.07,,0,0,,83,54,,,340,340,,,0,,38,47,,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/17/2006,,,15.66,1028,1009,0,,0,0,,67,39,,,330,330,,,0,,31.1,38.9,,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/18/2006,,,14.54,1524,1641,0,,0,0,,77,35,,,160,170,,,0,,25.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/19/2006,,,21.7,1559,1109,0,,0,0,,78,61,,,150,170,,,0,,34.9,42.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/20/2006,,,13.2,1049,1048,0,,0,0,,81,64,,,170,170,,,0,,23.9,29.1,,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/21/2006,,,19.01,242,241,0.07,,0,0,,68,51,,,10,10,,,0,,32,38,,,1,,,,,,,1,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/22/2006,,,12.3,1440,1439,0.08,,0,0,,57,52,,,330,330,,,0,,19.9,23,,,1,,,,,,,,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/23/2006,,,9.4,13,130,0,,0,0,,60,50,,,350,340,,,0,,21.9,25.9,,,,,,,,,,,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/24/2006,,,6.71,1101,1205,0,,0,0,,70,46,,,20,20,,,0,,16.1,17.9,,,1,1,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/25/2006,,,7.83,1642,1645,0,,0,0,,70,46,,,90,90,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/26/2006,,,10.96,1635,1612,0,,0,0,,71,56,,,90,90,,,0,,21,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/27/2006,,,11.63,1610,1609,0,,0,0,,78,56,,,140,140,,,0,,23,28,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/28/2006,,,10.96,1157,1038,0.01,,0,0,,75,59,,,190,170,,,0,,23,28,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/29/2006,,,7.16,1725,1841,0,,0,0,,85,51,,,140,150,,,0,,16.1,17,,,1,1,,,,,,1,,,,,,,,,,,1,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/30/2006,,,12.08,1030,1416,0,,0,0,,81,59,,,10,340,,,0,,21.9,25.9,,,1,1,,,,,,,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1/31/2006,,,12.3,1703,1456,0,,0,0,,79,49,,,130,130,,,0,,23,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/1/2006,,,11.41,1325,1329,0,,0,0,,84,55,,,210,210,,,0,,23,25.9,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/2/2006,,,11.41,1317,1400,0,,0,0,,93,47,,,280,300,,,0,,25.1,34.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/3/2006,,,16.11,1230,1232,0,,0,0,,95,46,,,320,320,,,0,,38.9,44.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/4/2006,,,8.5,1652,1639,0,,0,0,,80,44,,,310,310,,,0,,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/5/2006,,,16.78,1520,1520,0,,0,0,,82,43,,,160,160,,,0,,33.1,38.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/6/2006,,,15.88,1011,1010,0,,0,0,,76,58,,,10,20,,,0,,30,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/7/2006,,,9.17,43,45,0,,0,0,,71,42,,,10,20,,,0,,19.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/8/2006,,,7.16,1725,1538,0,,0,0,,73,40,,,140,130,,,0,,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/9/2006,,,9.62,1246,1127,0,,0,0,,78,44,,,150,150,,,0,,17.9,23.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/10/2006,,,18.12,1758,1758,0,,0,0,,83,53,,,360,360,,,0,,34.9,46.1,,,,,,,,,,1,,,1,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/11/2006,,,16.55,1434,1252,0,,0,0,,63,36,,,340,360,,,0,,28,33.1,,,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/12/2006,,,8.72,1332,1331,0,,0,0,,70,25,,,300,290,,,0,,23,28,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/13/2006,,,9.17,26,26,0,,0,0,,68,41,,,10,10,,,0,,17.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/14/2006,,,14.32,1726,1053,0,,0,0,,82,45,,,150,190,,,0,,28,34.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/15/2006,,,19.01,1654,1635,0,,0,0,,85,64,,,150,150,,,0,,32,38.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/16/2006,,,18.57,1540,1642,0,,0,0,,86,67,,,150,160,,,0,,32,38,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/17/2006,,,15.88,922,920,0,,0,0,,73,51,,,20,30,,,0,,28,32,,,1,,,,,,,1,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/18/2006,,,16.33,1743,1742,0.03,,0,0,,51,41,,,10,20,,,0,,21.9,25.9,,,1,,,,,,,1,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/19/2006,,,13.42,513,515,0.02,,0,0,,44,37,,,360,360,,,0,,21.9,23.9,,,1,,,,,,,1,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/20/2006,,,10.07,604,335,0,,0,0,,53,43,,,10,10,,,0,,16.1,19.9,,,1,,,,,,,1,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/21/2006,,,6.26,1517,1447,0,,0,0,,82,51,,,180,160,,,0,,17.9,23.9,,,1,1,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/22/2006,,,10.51,1141,1139,0,,0,0,,84,63,,,170,180,,,0,,23.9,30,,,1,1,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/23/2006,,,14.99,833,832,0,,0,0,,73,60,,,20,20,,,0,,25.1,30,,,1,1,,,,,,1,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/24/2006,,,13.2,311,309,0,,0,0,,70,63,,,70,70,,,0,,19.9,23.9,,,1,,,,,,,1,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/25/2006,,,11.41,2121,2203,0,,0,0,,76,62,,,20,30,,,0,,25.1,30,,,1,1,,,,,,1,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/26/2006,,,10.74,140,139,0,,0,0,,69,47,,,10,10,,,0,,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/27/2006,,,13.42,1722,1238,0,,0,0,,80,49,,,140,160,,,0,,29.1,40,,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/28/2006,,,13.87,1706,1716,0,,0,0,,83,54,,,140,140,,,0,,25.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/1/2006,,,13.87,1659,1523,0,,0,0,,85,52,,,150,140,,,0,,23.9,31.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/2/2006,,,12.75,1001,1015,0,,0,0,,86,56,,,180,180,,,0,,25.9,31.1,,,1,1,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/3/2006,,,11.41,1633,1547,0,,0,0,,80,63,,,100,80,,,0,,23,28,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/4/2006,,,9.62,1438,1413,0,,0,0,,79,61,,,110,110,,,0,,21.9,28,,,1,,,,,,,1,,,,1,,,1,,,,1,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/5/2006,,,13.87,1621,1502,0,,0,0,,85,65,,,150,140,,,0,,25.1,34.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/6/2006,,,11.63,1502,1416,0,,0,0,,84,66,,,110,110,,,0,,21.9,28,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/7/2006,,,17.45,1711,1650,0,,0,0,,82,67,,,140,140,,,0,,30,36.9,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/8/2006,,,26.4,1537,1955,0,,0,0,,85,67,,,150,150,,,0,,40.9,48.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/9/2006,,,13.87,856,848,0,,0,0,,90,61,,,330,340,,,0,,25.9,32,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/10/2006,,,14.99,1630,1248,0,,0,0,,86,59,,,140,160,,,0,,23.9,30,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/11/2006,,,19.69,1806,2256,0,,0,0,,91,71,,,160,160,,,0,,31.1,38.9,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/12/2006,,,20.8,1819,1716,0,,0,0,,87,71,,,150,150,,,0,,30,36.9,,,1,,,,,,,1,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/13/2006,,,13.87,1138,1137,0,,0,0,,81,67,,,30,30,,,0,,29.1,34.9,,,1,,,,,,,1,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/14/2006,,,15.43,1123,1122,0,,0,0,,76,56,,,50,50,,,0,,23.9,30,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/15/2006,,,14.54,1637,1632,0,,0,0,,74,66,,,110,120,,,0,,23,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/16/2006,,,12.97,1820,1147,0,,0,0,,86,69,,,140,150,,,0,,21.9,28,,,1,,,,,,,1,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/17/2006,,,12.97,1846,1451,0,,0,0,,82,67,,,90,90,,,0,,21,25.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/18/2006,,,20.58,1525,1513,0,,0,0,,85,71,,,140,140,,,0,,33.1,42.9,,,1,,,,,,,1,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/19/2006,,,22.37,1419,1708,0,,0,0,,85,72,,,140,140,,,0,,31.1,38.9,,,1,,,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/20/2006,,,12.3,24,4,0.01,,0,0,,90,69,,,160,160,,,0,,25.9,34.9,,,1,,,,,,,1,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/21/2006,,,12.75,706,718,0,,0,0,,80,54,,,20,20,,,0,,25.1,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/22/2006,,,19.24,1444,1429,0,,0,0,,63,54,,,50,60,,,0,,25.9,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/23/2006,,,19.46,905,904,0.07,,0,0,,65,48,,,20,20,,,0,,31.1,36.9,,,1,,,,,,,1,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/24/2006,,,11.18,834,727,0,,0,0,,66,40,,,20,10,,,0,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/25/2006,,,7.61,1713,1701,0,,0,0,,69,37,,,110,110,,,0,,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/26/2006,,,14.76,1644,1619,0,,0,0,,76,48,,,140,130,,,0,,29.1,34.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/27/2006,,,17,1409,1356,0.02,,0,0,,76,68,,,140,140,,,0,,28,34.9,,,1,,,,,,,1,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/28/2006,,,13.42,1548,1547,0.21,,0,0,,81,64,,,60,60,,,0,,36.9,47,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/29/2006,,,13.42,1747,1543,0.02,,0,0,,83,65,,,130,120,,,0,,28,32,,,1,,1,,,,,1,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/30/2006,,,19.69,1705,1711,0,,0,0,,80,68,,,140,130,,,0,,30,36.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/31/2006,,,17.22,1626,1317,0,,0,0,,86,71,,,120,140,,,0,,23.9,33.1,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/1/2006,,,20.58,1740,1648,0,,0,0,,86,71,,,130,130,,,0,,30,36,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/2/2006,,,20.8,1140,1200,0,,0,0,,86,72,,,150,160,,,0,,31.1,36.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/3/2006,,,11.41,1550,1536,0,,0,0,,86,70,,,130,150,,,0,,19.9,25.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/4/2006,,,11.86,1730,2015,0,,0,0,,86,64,,,120,140,,,0,,23.9,30,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/5/2006,,,19.91,1558,1542,0,,0,0,,86,70,,,150,150,,,0,,34.9,40.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/6/2006,,,23.26,1446,1315,0,,0,0,,88,71,,,160,160,,,0,,36,46.1,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/7/2006,,,10.51,1738,1735,0,,0,0,,93,68,,,150,150,,,0,,19.9,23,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/8/2006,,,17.45,748,817,0,,0,0,,84,61,,,360,350,,,0,,29.1,34.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/9/2006,,,10.29,1725,1608,0,,0,0,,80,55,,,110,110,,,0,,17,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/10/2006,,,11.86,1649,1257,0,,0,0,,82,54,,,120,130,,,0,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/11/2006,,,14.99,1622,1621,0,,0,0,,84,65,,,130,130,,,0,,23.9,30,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/12/2006,,,13.87,1600,1600,0,,0,0,,86,68,,,140,140,,,0,,32,36.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/13/2006,,,9.84,1557,1544,0,,0,0,,84,61,,,110,100,,,0,,19.9,23.9,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/14/2006,,,14.54,1842,1229,0,,0,0,,86,58,,,150,140,,,0,,28,40.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/15/2006,,,20.58,1739,1748,0,,0,0,,90,66,,,150,150,,,0,,34.9,40.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/16/2006,,,18.12,2300,2300,0,,0,0,,90,70,,,150,160,,,0,,28,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/17/2006,,,14.32,1841,1723,0,,0,0,,90,70,,,150,130,,,0,,23.9,29.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/18/2006,,,15.66,1614,1730,0,,0,0,,90,71,,,130,140,,,0,,30,36.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/19/2006,,,17.22,1609,1343,0,,0,0,,91,74,,,130,140,,,0,,28,34.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/20/2006,,,15.88,1548,1547,0,,0,0,,86,75,,,120,130,,,0,,25.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/21/2006,,,10.51,1312,1310,0,,0,0,,83,74,,,20,20,,,0,,21,23.9,,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/22/2006,,,11.86,1456,1455,0,,0,0,,87,68,,,110,110,,,0,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/23/2006,,,14.76,1608,1546,0,,0,0,,87,73,,,140,130,,,0,,25.1,30,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/24/2006,,,15.43,1744,1425,0,,0,0,,89,74,,,130,140,,,0,,23,29.1,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/25/2006,,,14.54,1726,1420,0.22,,0,0,,91,76,,,120,120,,,0,,23.9,32,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/26/2006,,,15.21,231,230,0,,0,0,,86,66,,,30,30,,,0,,25.1,32,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/27/2006,,,14.76,1818,1816,0.01,,0,0,,79,69,,,20,120,,,0,,23.9,30,,,1,,,,,,,,,,,1,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/28/2006,,,23.04,1410,1614,0,,0,0,,89,75,,,150,150,,,0,,36.9,45,,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/29/2006,,,13.2,2359,1,0.02,,0,0,,95,70,,,160,160,,,0,,36,42.9,,,1,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/30/2006,,,9.84,1322,1316,0,,0,0,,93,61,,,120,130,,,0,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/1/2006,,,16.11,1709,1402,0,,0,0,,93,67,,,140,130,,,0,,25.1,36.9,,,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/2/2006,,,17,1702,1627,0,,0,0,,89,76,,,130,140,,,0,,30,36,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/3/2006,,,16.11,1657,1305,0,,0,0,,90,72,,,140,120,,,0,,28,33.1,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/4/2006,,,15.88,1720,1408,0,,0,0,,91,74,,,140,130,,,0,,23.9,32,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/5/2006,,,15.43,1856,1424,0,,0,0,,94,76,,,150,120,,,0,,23,29.1,,,,,,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/6/2006,,,13.87,1241,1240,0,,0,0,,84,75,,,90,80,,,0,,25.9,33.1,,,1,,,,,,,1,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/7/2006,,,9.17,1442,1726,0,,0,0,,90,73,,,110,110,,,0,,19.9,28,,,1,,,,,,,1,,,,1,,,,,,,,,
